user_id,churned,days_since_last_trip_x,days_since_last_session,trips_last_7_days,trips_last_30_days_x,trips_last_60_days,trips_last_90_days,monetary_total_x,monetary_avg,trips_lifetime,monetary_last_30d,days_since_last_trip_y,trips_last_30_days_y,monetary_total_y,recency_score,frequency_score,monetary_score,rfm_score_combined,avg_trip_duration,avg_fare,avg_surge,tip_rate,peak_hour_rate,weekend_ratio,rainy_ride_ratio,preferred_payment_encoded,avg_driver_rating_received,avg_driver_received,sessions_last_30d,sessions_last_60d,avg_time_on_app,avg_pages_visited,session_conversion_rate,engagement_score,account_age_days,r30,p30,activity_trend,activity_ratio,unique_active_days,was_referred,avg_rating_given,loyalty_encoded,city_encoded
R09122,0,32,0.0,0,0,6,10,652.13,21.04,31,0.0,32,0,652.13,1,1,5,7,38.03,17.26,1.13,0.29,0.39,0.23,0.13,0,4.216,4.216,7.0,7.0,60.43,2.71,0.0,163.77,462,0.0,6.0,-6.0,0.0,29,0,4.3,0,2
R09124,0,41,0.0,0,0,2,4,445.32,20.24,22,0.0,41,0,445.32,1,1,4,6,31.09,15.87,1.13,0.32,0.36,0.27,0.14,0,4.045,4.045,12.0,12.0,97.75,2.5,0.08,244.38,519,0.0,2.0,-2.0,0.0,22,1,4.6,1,1
R09125,0,26,0.0,0,1,4,4,174.83,15.89,11,13.724,26,1,174.83,2,3,1,6,28.91,13.91,1.12,0.18,0.45,0.36,0.18,0,4.136,4.136,4.0,4.0,74.25,2.5,0.0,185.62,473,1.0,3.0,-2.0,0.33,11,0,4.2,1,1
R09126,0,8,0.0,0,2,2,4,264.42,18.89,14,73.67200000000001,8,2,264.42,4,4,1,9,26.86,16.33,1.09,0.21,0.07,0.29,0.07,0,4.2,4.2,2.0,2.0,113.0,3.0,0.0,339.0,175,2.0,0.0,2.0,2.0,14,0,4.3,1,0
R09127,0,86,0.0,0,0,0,1,356.94,18.79,19,0.0,86,0,356.94,1,1,3,5,34.0,14.95,1.16,0.47,0.26,0.32,0.37,0,4.347,4.347,1.0,1.0,19.0,2.0,0.0,38.0,374,0.0,0.0,0.0,0.0,19,0,4.1,0,1
R09128,0,21,0.0,0,1,3,5,377.87,19.89,19,10.56,21,1,377.87,2,3,3,8,32.37,16.06,1.14,0.32,0.32,0.37,0.11,0,4.363,4.363,6.0,6.0,27.33,3.17,0.0,86.64,524,1.0,2.0,-1.0,0.5,19,0,5.0,1,0
R09129,1,19,0.0,0,1,7,8,407.58,17.72,23,17.747999999999998,19,1,407.58,2,3,4,9,30.74,14.22,1.16,0.22,0.17,0.26,0.22,0,4.087,4.087,4.0,4.0,345.0,2.75,0.0,948.75,444,1.0,6.0,-5.0,0.17,23,1,4.6,1,0
R09130,0,48,0.0,0,0,1,1,328.82,19.34,17,0.0,48,0,328.82,1,1,2,4,28.59,16.75,1.12,0.24,0.18,0.29,0.18,0,4.076,4.076,8.0,8.0,91.5,3.12,0.25,285.48,219,0.0,1.0,-1.0,0.0,17,0,4.9,0,2
R09131,0,12,0.0,0,1,3,6,402.23,16.76,24,21.203,12,1,402.23,3,3,4,10,31.0,14.56,1.1,0.29,0.46,0.29,0.17,0,4.017,4.017,9.0,9.0,154.44,3.11,0.0,480.31,404,1.0,2.0,-1.0,0.5,22,0,4.9,0,1
R09132,0,13,0.0,0,2,2,2,347.19,23.15,15,31.54,13,2,347.19,3,4,3,10,36.13,17.63,1.24,0.27,0.33,0.07,0.33,0,4.233,4.233,4.0,4.0,115.25,2.5,0.0,288.12,543,2.0,0.0,2.0,2.0,15,0,4.7,0,1
R09134,0,13,0.0,0,1,4,4,331.65,22.11,15,10.61,13,1,331.65,3,3,2,8,32.87,17.2,1.2,0.33,0.2,0.4,0.33,0,3.92,3.92,5.0,5.0,20.6,2.2,0.4,45.32,694,1.0,3.0,-2.0,0.33,15,0,4.6,1,0
R09135,0,1,0.0,1,3,6,6,209.16,13.94,15,54.7,1,3,209.16,5,5,1,11,31.93,12.97,1.05,0.33,0.2,0.27,0.27,0,4.233,4.233,3.0,3.0,17.0,4.67,0.0,79.39,663,3.0,3.0,0.0,1.0,14,0,4.3,0,2
R09136,0,15,0.0,0,2,2,3,213.77,15.27,14,22.109,15,2,213.77,3,4,1,8,27.21,12.42,1.16,0.21,0.29,0.57,0.07,0,3.829,3.829,7.0,7.0,56.57,3.14,0.14,177.63,655,2.0,0.0,2.0,2.0,13,0,4.3,1,2
R09137,0,18,0.0,0,1,1,2,298.65,16.59,18,12.95,18,1,298.65,2,3,2,7,35.89,13.97,1.08,0.33,0.33,0.39,0.22,0,4.039,4.039,8.0,8.0,52.75,3.12,0.12,164.58,512,1.0,0.0,1.0,1.0,18,0,5.0,0,0
R09138,0,9,0.0,0,4,5,10,591.76,19.09,31,42.75,9,4,591.76,3,5,5,13,26.71,15.11,1.16,0.29,0.48,0.35,0.26,0,4.139,4.139,3.0,3.0,7.67,2.67,0.33,20.48,125,4.0,1.0,3.0,4.0,31,0,4.3,0,1
R09139,0,90,0.0,0,0,0,0,287.22,19.15,15,0.0,90,0,287.22,1,1,1,3,32.07,15.47,1.17,0.27,0.27,0.27,0.33,0,4.027,4.027,6.0,6.0,31.83,3.17,0.17,100.9,601,0.0,0.0,0.0,0.0,15,0,4.7,0,2
R09140,0,4,0.0,1,4,4,7,409.38,20.47,20,84.33599999999998,4,4,409.38,4,5,4,13,28.7,15.69,1.22,0.4,0.35,0.4,0.25,0,4.115,4.115,5.0,5.0,216.6,2.0,0.0,433.2,716,4.0,0.0,4.0,4.0,20,0,5.0,0,1
R09141,0,4,0.0,2,2,8,14,560.48,17.52,32,28.62,4,2,560.48,4,4,5,13,31.16,14.43,1.14,0.34,0.12,0.22,0.25,0,4.272,4.272,4.0,4.0,87.75,1.75,0.0,153.56,228,2.0,6.0,-4.0,0.33,29,0,4.1,0,2
R09142,0,24,0.0,0,1,2,4,393.22,19.66,20,11.22,24,1,393.22,2,3,3,8,22.85,15.62,1.16,0.4,0.55,0.4,0.2,0,4.3,4.3,6.0,6.0,129.5,2.83,0.0,366.48,692,1.0,1.0,0.0,1.0,19,0,4.3,0,1
R09143,0,23,0.0,0,1,4,4,261.62,15.39,17,20.35,23,1,261.62,2,3,1,6,28.88,13.23,1.12,0.24,0.53,0.41,0.12,0,4.147,4.147,6.0,6.0,429.17,4.0,0.33,1716.68,533,1.0,3.0,-2.0,0.33,17,1,5.0,0,1
R09144,0,8,0.0,0,3,3,3,584.42,18.85,31,59.898,8,3,584.42,4,5,5,14,28.71,16.02,1.14,0.23,0.23,0.35,0.23,0,4.216,4.216,5.0,5.0,96.6,2.2,0.0,212.52,106,3.0,0.0,3.0,3.0,31,0,4.3,0,0
R09145,0,20,0.0,0,1,1,1,382.57,19.13,20,14.58,20,1,382.57,2,3,3,8,27.3,15.73,1.14,0.35,0.2,0.25,0.3,0,4.145,4.145,5.0,5.0,47.6,3.2,0.0,152.32,72,1.0,0.0,1.0,1.0,20,1,4.6,0,0
R09146,0,2,0.0,1,4,5,5,434.48,17.38,25,45.730000000000004,2,4,434.48,5,5,4,14,28.48,14.59,1.09,0.16,0.48,0.4,0.12,0,3.984,3.984,5.0,5.0,53.6,4.6,0.2,246.56,316,4.0,1.0,3.0,4.0,24,0,5.0,0,1
R09147,0,84,0.0,0,0,0,1,386.72,17.58,22,0.0,84,0,386.72,1,1,3,5,29.18,14.42,1.17,0.09,0.23,0.41,0.18,0,4.259,4.259,4.0,4.0,133.5,4.0,0.25,534.0,383,0.0,0.0,0.0,0.0,21,0,5.0,0,0
R09148,0,19,0.0,0,2,3,3,256.38,19.72,13,22.950000000000003,19,2,256.38,2,4,1,7,33.54,15.75,1.18,0.31,0.31,0.23,0.46,0,4.238,4.238,5.0,5.0,34.6,3.8,0.2,131.48,673,2.0,1.0,1.0,2.0,13,0,3.9,0,0
R09149,0,65,0.0,0,0,0,2,332.86,16.64,20,0.0,65,0,332.86,1,1,2,4,30.7,14.38,1.07,0.45,0.25,0.05,0.05,0,4.13,4.13,9.0,9.0,36.67,2.78,0.22,101.94,364,0.0,0.0,0.0,0.0,18,0,4.0,0,0
R09151,0,3,0.0,1,2,6,9,508.35,22.1,23,42.393,3,2,508.35,5,4,5,14,21.87,17.75,1.22,0.26,0.48,0.26,0.26,0,3.996,3.996,5.0,5.0,21.6,2.4,0.0,51.84,110,2.0,4.0,-2.0,0.5,23,1,4.9,1,1
R09152,1,30,0.0,0,0,5,9,516.3,18.44,28,0.0,30,0,516.3,1,1,5,7,34.18,15.19,1.11,0.39,0.25,0.25,0.14,0,4.221,4.221,4.0,4.0,25.25,2.5,0.0,63.12,571,0.0,5.0,-5.0,0.0,27,0,5.0,0,0
R09153,1,0,0.0,1,2,3,5,398.34,18.97,21,77.39699999999999,0,2,398.34,5,4,4,13,26.19,15.93,1.13,0.29,0.48,0.33,0.19,0,4.357,4.357,5.0,5.0,189.8,2.8,0.0,531.44,141,2.0,1.0,1.0,2.0,21,1,4.3,1,1
R09154,0,28,0.0,0,1,2,5,305.92,17.0,18,10.71,28,1,305.92,2,3,2,7,27.78,13.2,1.12,0.22,0.33,0.28,0.11,0,4.289,4.289,4.0,4.0,99.25,1.75,0.25,173.69,678,1.0,1.0,0.0,1.0,17,0,5.0,0,2
R09155,0,30,0.0,0,0,2,3,333.6,18.53,18,0.0,30,0,333.6,1,1,2,4,28.61,15.39,1.13,0.33,0.5,0.06,0.28,0,4.039,4.039,6.0,6.0,97.17,3.0,0.17,291.51,150,0.0,2.0,-2.0,0.0,18,1,4.1,0,1
R09156,0,16,0.0,0,2,6,6,250.23,16.68,15,39.815,16,2,250.23,3,4,1,8,32.67,14.06,1.13,0.4,0.33,0.27,0.27,0,4.053,4.053,5.0,5.0,32.2,3.4,0.0,109.48,697,2.0,4.0,-2.0,0.5,15,0,4.4,0,2
R09157,0,32,0.0,0,0,4,4,329.98,19.41,17,0.0,32,0,329.98,1,1,2,4,34.41,15.16,1.16,0.41,0.18,0.29,0.41,0,4.294,4.294,8.0,8.0,276.88,3.38,0.12,935.85,405,0.0,4.0,-4.0,0.0,15,1,5.0,1,1
R09158,0,1,0.0,1,1,3,7,436.04,18.96,23,15.67,1,1,436.04,5,3,4,12,34.7,14.78,1.15,0.35,0.22,0.22,0.13,0,4.478,4.478,4.0,4.0,36.75,1.5,0.0,55.12,563,1.0,2.0,-1.0,0.5,21,0,4.5,0,0
R09160,0,26,0.0,0,1,4,4,463.9,18.56,25,22.958,26,1,463.9,2,3,5,10,26.2,15.42,1.12,0.28,0.12,0.2,0.08,0,3.98,3.98,5.0,5.0,95.0,2.0,0.4,190.0,576,1.0,3.0,-2.0,0.33,25,0,4.2,0,0
R09161,0,4,0.0,1,2,3,4,356.65,15.51,23,24.65,4,2,356.65,4,4,3,11,27.7,13.84,1.09,0.35,0.48,0.43,0.09,0,4.039,4.039,3.0,3.0,122.33,3.33,0.0,407.36,607,2.0,1.0,1.0,2.0,23,0,5.0,1,1
R09162,0,4,0.0,1,2,3,5,407.9,17.0,24,38.316,4,2,407.9,4,4,4,12,26.33,14.17,1.11,0.42,0.29,0.54,0.12,0,4.271,4.271,6.0,6.0,72.83,2.67,0.17,194.46,488,2.0,1.0,1.0,2.0,24,1,4.9,0,0
R09163,0,8,0.0,0,2,6,6,297.45,16.52,18,26.41,8,2,297.45,4,4,2,10,26.83,15.51,1.04,0.06,0.33,0.28,0.33,0,4.367,4.367,5.0,5.0,159.4,2.2,0.2,350.68,720,2.0,4.0,-2.0,0.5,18,1,4.2,1,2
R09164,0,36,0.0,0,0,2,5,450.63,25.03,18,0.0,36,0,450.63,1,1,4,6,31.39,17.93,1.25,0.22,0.39,0.28,0.22,0,4.389,4.389,7.0,7.0,67.0,2.0,0.0,134.0,350,0.0,2.0,-2.0,0.0,18,0,4.5,1,0
R09165,0,12,0.0,0,2,3,6,409.33,16.37,25,70.108,12,2,409.33,3,4,4,11,32.92,14.02,1.08,0.2,0.28,0.24,0.2,0,4.256,4.256,9.0,9.0,144.67,2.44,0.22,352.99,144,2.0,1.0,1.0,2.0,24,0,4.5,0,0
R09166,0,26,0.0,0,1,2,5,424.08,23.56,18,13.64,26,1,424.08,2,3,4,9,38.06,17.28,1.32,0.33,0.56,0.28,0.28,0,4.283,4.283,5.0,5.0,49.4,2.8,0.0,138.32,94,1.0,1.0,0.0,1.0,18,1,4.5,1,1
R09167,0,8,0.0,0,3,5,6,263.11,17.54,15,78.775,8,3,263.11,4,5,1,10,33.13,15.5,1.07,0.4,0.2,0.33,0.07,0,4.047,4.047,4.0,4.0,48.25,3.0,0.25,144.75,680,3.0,2.0,1.0,1.5,15,1,5.0,0,2
R09168,0,13,0.0,0,1,2,3,357.64,19.87,18,40.095,13,1,357.64,3,3,3,9,31.22,16.02,1.12,0.5,0.11,0.33,0.11,0,3.967,3.967,5.0,5.0,29.8,3.4,0.4,101.32,691,1.0,1.0,0.0,1.0,17,1,4.5,2,2
R09169,0,33,0.0,0,0,2,5,322.2,15.34,21,0.0,33,0,322.2,1,1,2,4,32.24,11.98,1.14,0.62,0.24,0.38,0.1,0,4.2,4.2,2.0,2.0,104.5,1.5,0.5,156.75,597,0.0,2.0,-2.0,0.0,21,1,4.1,2,0
R09170,0,31,0.0,0,0,1,1,194.51,19.45,10,0.0,31,0,194.51,1,1,1,3,23.2,14.14,1.19,0.4,0.3,0.1,0.3,0,4.09,4.09,6.0,6.0,39.67,3.17,0.33,125.75,358,0.0,1.0,-1.0,0.0,10,1,4.6,3,1
R09171,0,26,0.0,0,1,3,5,247.6,19.05,13,9.08,26,1,247.6,2,3,1,6,28.46,16.28,1.13,0.31,0.15,0.23,0.23,0,4.369,4.369,7.0,7.0,128.43,2.29,0.29,294.1,321,1.0,2.0,-1.0,0.5,13,0,3.6,0,2
R09172,0,33,0.0,0,0,1,2,358.55,19.92,18,0.0,33,0,358.55,1,1,3,5,31.89,15.3,1.16,0.28,0.17,0.44,0.17,0,4.372,4.372,7.0,7.0,52.71,3.43,0.14,180.8,640,0.0,1.0,-1.0,0.0,18,1,3.8,1,2
R09174,0,20,0.0,0,1,2,5,261.14,13.74,19,12.57,20,1,261.14,2,3,1,6,31.21,12.96,1.03,0.32,0.0,0.32,0.21,0,4.2,4.2,6.0,6.0,182.33,2.83,0.0,515.99,149,1.0,1.0,0.0,1.0,19,0,4.6,0,2
R09175,0,4,0.0,1,5,7,9,389.16,17.69,22,148.40800000000002,4,5,389.16,4,5,3,12,32.18,14.41,1.1,0.45,0.41,0.41,0.18,0,4.423,4.423,6.0,6.0,27.17,4.0,0.0,108.68,215,5.0,2.0,3.0,2.5,21,1,4.9,1,0
R09176,0,42,0.0,0,0,1,6,421.53,18.33,23,0.0,42,0,421.53,1,1,4,6,32.52,15.14,1.12,0.39,0.3,0.3,0.13,0,4.309,4.309,7.0,7.0,298.29,3.86,0.0,1151.4,424,0.0,1.0,-1.0,0.0,22,1,4.9,0,2
R09177,0,28,0.0,0,1,1,4,443.83,21.13,21,10.46,28,1,443.83,2,3,4,9,24.29,16.5,1.22,0.19,0.43,0.38,0.38,0,4.252,4.252,5.0,5.0,28.4,3.2,0.2,90.88,238,1.0,0.0,1.0,1.0,21,1,4.2,0,1
R09179,1,21,0.0,0,2,3,5,259.59,17.31,15,65.01,21,2,259.59,2,4,1,7,32.2,14.16,1.13,0.4,0.47,0.4,0.13,0,4.2,4.2,3.0,3.0,29.67,1.67,0.0,49.55,386,2.0,1.0,1.0,2.0,13,1,4.1,0,1
R09180,0,4,0.0,2,3,7,8,307.17,17.06,18,53.024,4,3,307.17,4,5,2,11,26.39,14.26,1.15,0.33,0.61,0.17,0.11,0,4.322,4.322,5.0,5.0,144.4,3.4,0.2,490.96,68,3.0,4.0,-1.0,0.75,18,0,4.6,1,1
R09181,0,14,0.0,0,4,7,8,337.2,21.08,16,83.624,14,4,337.2,3,5,2,10,33.0,18.16,1.09,0.25,0.25,0.31,0.06,0,3.875,3.875,6.0,6.0,115.0,1.5,0.17,172.5,134,4.0,3.0,1.0,1.33,15,1,4.7,1,2
R09182,0,25,0.0,0,1,3,3,352.87,20.76,17,61.929,25,1,352.87,2,3,3,8,25.82,15.84,1.19,0.47,0.29,0.18,0.24,0,4.112,4.112,6.0,6.0,63.67,2.33,0.0,148.35,587,1.0,2.0,-1.0,0.5,16,0,4.3,0,2
R09183,0,28,0.0,0,1,1,3,176.2,12.59,14,22.737,28,1,176.2,2,3,1,6,32.14,11.55,1.05,0.36,0.14,0.36,0.14,0,4.057,4.057,7.0,7.0,39.29,2.86,0.0,112.37,227,1.0,0.0,1.0,1.0,14,0,4.2,0,0
R09184,0,16,0.0,0,2,3,7,547.57,23.81,23,27.14,16,2,547.57,3,4,5,12,25.22,17.73,1.21,0.3,0.22,0.39,0.09,0,4.257,4.257,8.0,8.0,71.38,2.38,0.12,169.88,704,2.0,1.0,1.0,2.0,20,0,5.0,0,0
R09185,0,6,0.0,1,3,4,6,304.8,17.93,17,70.7,6,3,304.8,4,5,2,11,28.88,15.58,1.06,0.59,0.35,0.24,0.18,0,4.418,4.418,7.0,7.0,148.86,1.86,0.43,276.88,661,3.0,1.0,2.0,3.0,17,0,4.3,3,1
R09186,0,4,0.0,1,3,5,7,299.73,18.73,16,58.828,4,3,299.73,4,5,2,11,35.38,16.46,1.08,0.38,0.19,0.19,0.25,0,4.475,4.475,6.0,6.0,67.83,3.33,0.17,225.87,347,3.0,2.0,1.0,1.5,16,0,3.8,1,2
R09187,0,19,0.0,0,2,2,2,431.19,21.56,20,31.776000000000003,19,2,431.19,2,4,4,10,34.25,15.89,1.24,0.2,0.35,0.3,0.25,0,3.935,3.935,5.0,5.0,161.4,1.4,0.0,225.96,653,2.0,0.0,2.0,2.0,20,1,5.0,1,1
R09188,0,9,0.0,0,1,2,2,373.38,19.65,19,38.469,9,1,373.38,3,3,3,9,34.53,16.24,1.12,0.58,0.26,0.32,0.21,0,4.095,4.095,9.0,9.0,50.78,3.67,0.44,186.36,220,1.0,1.0,0.0,1.0,19,0,4.6,3,1
R09189,0,23,0.0,0,1,1,6,477.0,23.85,20,100.724,23,1,477.0,2,3,5,10,32.15,17.05,1.23,0.3,0.05,0.05,0.3,0,4.41,4.41,6.0,6.0,103.17,2.5,0.0,257.92,393,1.0,0.0,1.0,1.0,19,0,4.8,0,0
R09191,1,8,0.0,0,2,4,7,425.57,18.5,23,34.97,8,2,425.57,4,4,4,12,30.61,14.89,1.16,0.3,0.65,0.39,0.13,0,4.1,4.1,3.0,3.0,58.0,3.67,0.0,212.86,371,2.0,2.0,0.0,1.0,23,0,4.4,0,1
R09192,1,54,0.0,0,0,1,2,292.49,19.5,15,0.0,54,0,292.49,1,1,1,3,34.67,15.77,1.1,0.6,0.2,0.2,0.0,0,4.007,4.007,7.0,7.0,43.57,2.71,0.14,118.07,473,0.0,1.0,-1.0,0.0,15,0,4.3,3,0
R09193,0,10,0.0,0,2,5,6,638.31,23.64,27,70.576,10,2,638.31,3,4,5,12,23.81,17.96,1.21,0.59,0.11,0.15,0.26,0,4.207,4.207,2.0,2.0,62.5,4.0,0.0,250.0,202,2.0,3.0,-1.0,0.67,26,0,4.4,3,0
R09194,0,1,0.0,1,3,6,7,448.27,17.24,26,55.192,1,3,448.27,5,5,4,14,26.08,15.1,1.1,0.35,0.35,0.46,0.15,0,4.181,4.181,6.0,6.0,27.33,4.0,0.0,109.32,311,3.0,3.0,0.0,1.0,26,0,3.4,0,2
R09195,0,0,0.0,2,5,7,9,707.49,21.44,33,153.826,0,5,707.49,5,5,5,15,29.88,16.71,1.16,0.55,0.48,0.36,0.3,0,4.152,4.152,4.0,4.0,129.5,3.25,0.5,420.88,253,5.0,2.0,3.0,2.5,33,0,5.0,2,1
R09196,1,17,0.0,0,4,6,9,391.43,18.64,21,105.602,17,4,391.43,2,5,3,10,28.0,16.61,1.07,0.19,0.24,0.24,0.14,0,4.433,4.433,2.0,2.0,256.5,1.5,0.0,384.75,725,4.0,2.0,2.0,2.0,21,0,3.3,0,0
R09197,0,28,0.0,0,1,3,5,306.87,16.15,19,17.49,28,1,306.87,2,3,2,7,32.47,14.69,1.08,0.37,0.26,0.21,0.16,0,4.279,4.279,2.0,2.0,36.5,2.5,0.0,91.25,291,1.0,2.0,-1.0,0.5,19,0,4.6,0,2
R09198,0,13,0.0,0,2,3,4,257.35,17.16,15,17.689999999999998,13,2,257.35,3,4,1,8,34.13,15.2,1.06,0.47,0.4,0.2,0.07,0,4.12,4.12,8.0,8.0,82.0,3.0,0.25,246.0,545,2.0,1.0,1.0,2.0,15,0,3.8,1,1
R09199,0,6,0.0,1,2,4,5,429.41,20.45,21,41.742999999999995,6,2,429.41,4,4,4,12,32.0,16.26,1.15,0.38,0.43,0.38,0.33,0,4.352,4.352,7.0,7.0,109.57,2.71,0.29,296.93,174,2.0,2.0,0.0,1.0,20,0,4.1,0,1
R09200,0,13,0.0,0,1,1,4,546.85,19.53,28,16.2,13,1,546.85,3,3,5,11,30.93,15.82,1.14,0.5,0.29,0.29,0.39,0,4.214,4.214,4.0,4.0,153.5,4.25,0.0,652.38,315,1.0,0.0,1.0,1.0,27,0,4.4,1,0
R09201,0,1,0.0,1,3,5,5,237.8,14.86,16,62.22200000000001,1,3,237.8,5,5,1,11,33.12,12.92,1.12,0.06,0.06,0.25,0.06,0,4.062,4.062,5.0,5.0,45.4,3.0,0.0,136.2,486,3.0,2.0,1.0,1.5,16,0,4.9,1,0
R09202,0,7,0.0,0,1,3,4,542.86,28.57,19,19.928,7,1,542.86,4,3,5,12,36.05,19.4,1.34,0.32,0.42,0.37,0.37,0,4.142,4.142,5.0,5.0,172.6,2.4,0.0,414.24,197,1.0,2.0,-1.0,0.5,19,0,4.3,0,2
R09203,0,24,0.0,0,1,2,4,367.7,18.39,20,8.096000000000002,24,1,367.7,2,3,3,8,31.25,15.92,1.1,0.2,0.2,0.3,0.4,0,4.29,4.29,3.0,3.0,69.67,1.67,0.0,116.35,484,1.0,1.0,0.0,1.0,20,0,4.4,0,2
R09204,0,23,0.0,0,1,2,4,479.09,21.78,22,9.35,23,1,479.09,2,3,5,10,32.59,16.16,1.21,0.27,0.45,0.27,0.18,0,4.077,4.077,8.0,8.0,82.25,2.75,0.0,226.19,68,1.0,1.0,0.0,1.0,22,0,4.5,1,1
R09205,0,1,0.0,1,1,1,3,244.54,18.81,13,13.67,1,1,244.54,5,3,1,9,27.77,16.18,1.08,0.46,0.38,0.38,0.08,0,4.092,4.092,8.0,8.0,87.88,2.88,0.0,253.09,562,1.0,0.0,1.0,1.0,13,0,4.7,0,0
R09206,1,6,0.0,1,4,6,6,646.78,19.6,33,88.63499999999999,6,4,646.78,4,5,5,14,31.06,15.87,1.17,0.33,0.48,0.42,0.06,0,3.924,3.924,7.0,7.0,110.86,2.86,0.14,317.06,533,4.0,2.0,2.0,2.0,32,0,4.5,0,1
R09207,0,1,0.0,2,2,6,9,322.1,17.89,18,45.989999999999995,1,2,322.1,5,4,2,11,32.61,14.49,1.18,0.33,0.06,0.33,0.44,0,4.15,4.15,3.0,3.0,15.0,2.67,0.0,40.05,285,2.0,4.0,-2.0,0.5,17,1,3.9,0,0
R09208,0,23,0.0,0,3,3,3,240.97,16.06,15,38.344,23,3,240.97,2,5,1,8,25.87,13.86,1.11,0.27,0.47,0.27,0.07,0,4.16,4.16,4.0,4.0,180.0,1.25,0.0,225.0,82,3.0,0.0,3.0,3.0,15,1,4.5,0,1
R09209,0,33,0.0,0,0,1,3,350.1,18.43,19,0.0,33,0,350.1,1,1,3,5,32.58,14.61,1.19,0.58,0.16,0.26,0.11,0,4.321,4.321,3.0,3.0,67.67,1.33,0.0,90.0,399,0.0,1.0,-1.0,0.0,19,0,4.8,2,0
R09210,0,1,0.0,2,3,10,14,708.58,18.65,38,86.86099999999999,1,3,708.58,5,5,5,15,37.37,16.13,1.08,0.29,0.45,0.37,0.13,0,4.15,4.15,3.0,3.0,67.33,2.0,0.0,134.66,653,3.0,7.0,-4.0,0.43,36,0,4.3,0,1
R09211,0,23,0.0,0,2,3,3,340.32,20.02,17,26.46,23,2,340.32,2,4,2,8,27.88,16.19,1.15,0.47,0.41,0.24,0.24,0,4.229,4.229,6.0,6.0,83.5,3.17,0.5,264.7,171,2.0,1.0,1.0,2.0,17,1,4.5,2,1
R09212,0,13,0.0,0,3,5,6,374.89,18.74,20,74.27,13,3,374.89,3,5,3,11,35.0,15.52,1.1,0.3,0.25,0.25,0.1,0,4.205,4.205,11.0,11.0,82.18,2.36,0.18,193.94,68,3.0,2.0,1.0,1.5,20,0,4.8,0,2
R09213,0,28,0.0,0,1,3,4,588.33,29.42,20,11.48,28,1,588.33,2,3,5,10,35.3,19.94,1.32,0.2,0.35,0.3,0.4,0,4.415,4.415,3.0,3.0,65.0,3.33,0.0,216.45,70,1.0,2.0,-1.0,0.5,20,1,4.3,1,0
R09214,0,50,0.0,0,0,2,4,262.86,21.9,12,0.0,50,0,262.86,1,1,1,3,32.42,15.8,1.28,0.42,0.25,0.17,0.25,0,4.033,4.033,4.0,4.0,43.0,2.75,0.0,118.25,368,0.0,2.0,-2.0,0.0,12,0,4.6,0,2
R09215,0,0,0.0,1,3,3,7,523.81,20.15,26,47.89,0,3,523.81,5,5,5,15,32.04,16.16,1.15,0.23,0.35,0.27,0.19,0,4.188,4.188,6.0,6.0,74.0,2.33,0.17,172.42,107,3.0,0.0,3.0,3.0,26,0,3.8,0,2
R09216,0,8,0.0,0,1,4,5,281.9,18.79,15,6.81,8,1,281.9,4,3,1,8,31.93,13.97,1.23,0.13,0.27,0.4,0.2,0,3.947,3.947,6.0,6.0,50.83,2.67,0.17,135.72,321,1.0,3.0,-2.0,0.33,15,0,4.9,0,0
R09217,0,3,0.0,1,3,3,4,393.93,17.91,22,70.253,3,3,393.93,5,5,3,13,35.86,14.49,1.18,0.36,0.5,0.18,0.18,0,4.2,4.2,3.0,3.0,99.0,1.67,0.0,165.33,671,3.0,0.0,3.0,3.0,22,1,4.1,0,1
R09218,0,5,0.0,1,1,3,3,252.14,16.81,15,16.17,5,1,252.14,4,3,1,8,31.53,14.35,1.08,0.6,0.2,0.13,0.07,0,4.333,4.333,5.0,5.0,45.6,3.0,0.4,136.8,567,1.0,2.0,-1.0,0.5,15,0,4.3,3,2
R09221,0,19,0.0,0,3,6,8,487.76,19.51,25,55.605999999999995,19,3,487.76,2,5,5,12,28.04,16.06,1.13,0.24,0.16,0.48,0.24,0,4.204,4.204,6.0,6.0,45.67,2.17,0.17,99.1,264,3.0,3.0,0.0,1.0,23,0,4.4,0,0
R09222,0,2,0.0,1,1,2,2,331.15,16.56,20,23.419,2,1,331.15,5,3,2,10,30.2,14.36,1.1,0.25,0.25,0.15,0.15,0,4.02,4.02,6.0,6.0,40.0,3.0,0.17,120.0,418,1.0,1.0,0.0,1.0,20,1,4.3,0,1
R09223,0,12,0.0,0,3,3,5,314.39,16.55,19,66.14,12,3,314.39,3,5,2,10,31.26,14.95,1.08,0.32,0.11,0.26,0.16,0,4.058,4.058,6.0,6.0,77.83,3.17,0.17,246.72,321,3.0,0.0,3.0,3.0,19,0,4.6,0,2
R09224,0,4,0.0,1,4,7,10,330.51,15.02,22,51.326,4,4,330.51,4,5,2,11,36.18,13.63,1.08,0.27,0.27,0.27,0.14,0,4.432,4.432,9.0,9.0,109.22,3.11,0.11,339.67,132,4.0,3.0,1.0,1.33,22,0,4.5,0,2
R09225,0,2,0.0,1,3,7,7,505.89,19.46,26,55.085,2,3,505.89,5,5,5,15,35.73,15.7,1.18,0.31,0.5,0.46,0.15,0,4.196,4.196,6.0,6.0,91.0,2.67,0.17,242.97,71,3.0,4.0,-1.0,0.75,26,0,4.1,0,1
